,Date,Close.Last,Volume,Open,High,Low
1401,9/8/2017,8.3938,2155166,8.4881,8.7081,8.2051
1400,9/11/2017,8.8653,2291208,8.5195,9.0539,8.4881
1399,9/12/2017,8.9282,2416930,8.8024,9.1325,8.8024
1398,9/13/2017,9.5569,3643570,8.9596,9.6512,8.8968
1397,9/14/2017,10.0914,7200584,9.5569,10.28,9.5569
1396,9/15/2017,10.6572,6673120,10.1228,10.7673,10.1228
1395,9/18/2017,10.4686,4188795,10.8144,11.0974,10.1857
1394,9/19/2017,9.8399,3901605,10.5001,10.5001,9.7456
1393,9/20/2017,9.6512,2925053,9.9027,10.2171,9.5569
1392,9/21/2017,9.9342,2596552,9.7141,9.9656,9.4941
1391,9/22/2017,9.9971,1654196,9.9342,10.0599,9.6827
1390,9/25/2017,9.5255,4642425,9.9027,10.1542,9.4626
1389,9/26/2017,9.6827,1821631,9.5569,9.9027,9.4941
1388,9/27/2017,9.7456,2155987,9.7456,9.887,9.4469
1387,9/28/2017,9.4312,3100026,9.6512,9.6512,9.274
1386,9/29/2017,9.2426,3383200,9.3369,9.4312,8.9596
1385,10/2/2017,9.2426,1971314,9.4312,9.5255,9.0854
1384,10/3/2017,9.9971,3292545,9.274,10.0285,9.274
1383,10/4/2017,9.9342,1395910,9.9971,10.0914,9.7456
1382,10/5/2017,10.0914,1880672,10.1228,10.3743,9.8556
1381,10/6/2017,9.5569,2856318,10.0285,10.1309,9.4941
1380,10/9/2017,8.8024,6324979,9.5569,9.5569,8.6924
1379,10/10/2017,8.7081,3449944,8.8968,8.9911,8.5824
1378,10/11/2017,8.6453,2672638,8.7081,8.8968,8.5195
1377,10/12/2017,8.7081,2278093,8.7396,8.771,8.3938
1376,10/13/2017,8.6453,1124720,8.6453,8.8339,8.6453
1375,10/16/2017,8.6453,1283242,8.6138,8.8653,8.5824
1374,10/17/2017,8.6453,1321924,8.7081,8.8024,8.5509
1373,10/18/2017,8.5509,2508742,8.6138,8.8339,8.5195
1372,10/19/2017,8.9596,2265192,8.5195,8.9911,8.4881
1371,10/20/2017,8.8024,2068637,9.0225,9.1483,8.771
1370,10/23/2017,8.8968,1154984,8.8024,9.0225,8.771
1369,10/24/2017,8.9911,1257312,8.8968,9.0508,8.8024
1368,10/25/2017,8.8339,1687805,9.2111,9.274,8.8024
1367,10/26/2017,9.2426,2540028,8.8653,9.3997,8.8653
1366,10/27/2017,9.274,1594801,9.2111,9.3997,8.9911
1365,10/30/2017,8.7396,3914836,9.2426,9.3369,8.6453
1364,10/31/2017,8.7396,2305410,8.6767,8.9911,8.6767
1363,11/1/2017,8.4566,3737754,8.8653,8.8653,8.2366
1362,11/2/2017,8.0794,3653286,8.3623,8.3938,7.9851
1361,11/3/2017,7.4821,5824480,8.1423,8.2051,7.4192
1360,11/6/2017,7.6707,6573523,7.5764,7.765,7.1991
1359,11/7/2017,7.7336,8394186,7.4506,8.1108,7.0734
1358,11/8/2017,7.4192,4512795,7.5764,7.7021,7.3249
1357,11/9/2017,7.1677,4524249,7.3878,7.5449,7.1363
1356,11/10/2017,6.9162,4076402,7.1991,7.2935,6.8533
1355,11/13/2017,7.3249,4054170,7.0105,7.3563,6.7905
1354,11/14/2017,7.6707,3241811,7.4192,7.7021,7.2306
1353,11/15/2017,7.8908,3615967,7.7021,7.9851,7.4821
1352,11/16/2017,7.8279,2674777,7.9222,8.1423,7.7336
1351,11/17/2017,8.1423,2871573,7.8593,8.268,7.7964
1350,11/20/2017,8.0165,2043534,8.0479,8.1108,7.7336
1349,11/21/2017,7.9851,1625061,8.0794,8.1423,7.8593
1348,11/22/2017,8.2994,2501162,7.9222,8.378,7.8593
1347,11/24/2017,8.7081,1739512,8.2366,8.8339,8.2334
1346,11/27/2017,9.3683,3999342,8.8024,9.4312,8.7553
1345,11/28/2017,10.1542,7529792,9.3997,10.3114,9.0539
1344,11/29/2017,9.6827,4240982,10.2486,10.3114,9.4312
1343,11/30/2017,8.9596,5277390,9.8399,9.8399,8.8339
1342,12/1/2017,8.8024,2263530,8.8339,8.9911,8.5748
1341,12/4/2017,8.9911,2213161,8.8968,9.2111,8.8339
1340,12/5/2017,9.0854,3150283,9.2111,9.3683,8.9911
1339,12/6/2017,8.9596,3827888,9.3683,9.4312,8.8968
1338,12/7/2017,9.0225,1920224,8.8968,9.1168,8.8339
1337,12/8/2017,9.2111,1899986,9.0539,9.2426,8.9282
1336,12/11/2017,9.5884,3122220,9.1797,9.7141,9.1797
1335,12/12/2017,9.5884,3231420,9.8399,10.0599,9.5255
1334,12/13/2017,9.5255,2524783,9.6512,9.6512,9.1954
1333,12/14/2017,9.9342,2258429,9.5569,9.9342,9.5569
1332,12/15/2017,9.4941,4409032,9.9027,9.9971,9.3683
1331,12/18/2017,9.5884,3642899,9.4941,9.6827,9.0225
1330,12/19/2017,9.5884,1496591,9.5884,9.6512,9.4312
1329,12/20/2017,9.3369,2245471,9.6198,9.6198,9.3054
1328,12/21/2017,9.6827,2865850,9.4941,9.8084,9.4626
1327,12/22/2017,9.3683,2644704,9.6827,9.7456,9.2426
1326,12/26/2017,9.0539,3499810,9.3054,9.3997,8.881
1325,12/27/2017,8.8653,2020486,9.0225,9.0539,8.8024
1324,12/28/2017,9.3369,2504906,8.8339,9.3683,8.8024
1323,12/29/2017,9.4941,2652134,9.3369,9.6984,9.274
1322,1/2/2018,9.6827,2257320,9.5569,9.8399,9.3683
1321,1/3/2018,9.4312,1631381,9.7141,9.7456,9.3683
1320,1/4/2018,9.0854,2140957,9.4312,9.4941,9.0225
1319,1/5/2018,8.8653,2004973,9.1168,9.1564,8.8339
1318,1/8/2018,8.6767,2347367,8.9911,9.0225,8.5824
1317,1/9/2018,8.7396,2004007,8.6453,8.8024,8.5195
1316,1/10/2018,8.771,2681892,8.5509,8.9596,8.5195
1315,1/11/2018,8.8653,2148953,8.7396,8.8968,8.6453
1314,1/12/2018,9.0854,4656992,8.8968,9.2426,8.771
1313,1/16/2018,8.5824,2247635,9.1168,9.1797,8.5541
1312,1/17/2018,8.6453,1023679,8.6138,8.771,8.5855
1311,1/18/2018,8.4252,1967155,8.6453,8.6767,8.3938
1310,1/19/2018,8.2994,1314193,8.3938,8.4566,8.2366
1309,1/22/2018,8.3309,1981393,8.3309,8.4252,8.2051
1308,1/23/2018,8.4252,1734813,8.3938,8.6138,8.268
1307,1/24/2018,8.2994,1724750,8.4252,8.5824,8.2366
1306,1/25/2018,8.268,1175852,8.3309,8.3592,8.1737
1305,1/26/2018,8.0794,3531561,8.268,8.2994,7.7964
1304,1/29/2018,8.0794,2044425,8.0479,8.1423,7.9536
1303,1/30/2018,7.9222,2494673,8.0165,8.0794,7.8593
1302,1/31/2018,8.0479,1190608,7.9222,8.0794,7.8908
1301,2/1/2018,8.4881,2186493,8.0479,8.5509,7.9536
1300,2/2/2018,8.771,2681152,8.4881,8.9439,8.3938
1299,2/5/2018,8.3938,1618717,8.6767,8.7396,8.2994
1298,2/6/2018,8.6453,1927219,8.1737,8.6767,8.0479
1297,2/7/2018,8.9282,2729796,8.6453,9.0539,8.6138
1296,2/8/2018,8.6453,1564150,8.9911,8.9911,8.5667
1295,2/9/2018,8.4566,2101528,8.6138,8.6767,8.1108
1294,2/12/2018,8.7396,1727272,8.5824,9.0068,8.4252
1293,2/13/2018,8.7081,1858836,8.7396,8.8653,8.5195
1292,2/14/2018,8.9596,1981024,8.6138,9.1137,8.6138
1291,2/15/2018,9.2111,2146199,9.0539,9.3526,8.9439
1290,2/16/2018,9.0539,1435368,9.2111,9.3683,8.9911
1289,2/20/2018,9.1168,2003031,9.2111,9.4312,8.9942
1288,2/21/2018,9.0539,1162122,9.1168,9.3369,9.0225
1287,2/22/2018,8.9911,1462342,9.1168,9.3683,8.9596
1286,2/23/2018,9.3369,1826809,9.1483,9.3683,8.9911
1285,2/26/2018,9.7141,3674034,9.3369,9.9971,9.3337
1284,2/27/2018,9.9027,2167053,9.7141,9.9813,9.5601
1283,2/28/2018,9.4312,3741141,9.9342,9.9813,9.3369
1282,3/1/2018,9.274,3738498,10.0285,10.0599,9.1168
1281,3/2/2018,9.9027,3269547,9.2426,9.9656,9.1168
1280,3/5/2018,9.9027,2159780,9.9342,10.0599,9.777
1279,3/6/2018,10.0285,1711311,9.9342,10.1071,9.6198
1278,3/7/2018,9.8713,1386292,9.9971,10.0442,9.5884
1277,3/8/2018,9.777,1276265,9.8084,10.0599,9.7456
1276,3/9/2018,9.8713,1376841,9.6827,9.9656,9.6198
1275,3/12/2018,9.8399,1129295,9.8713,9.9499,9.7141
1274,3/13/2018,9.274,2204649,9.8713,9.9656,9.2111
1273,3/14/2018,9.4626,1061299,9.3683,9.5098,9.2426
1272,3/15/2018,9.274,1054508,9.4626,9.5255,9.2111
1271,3/16/2018,8.9282,2362758,9.3054,9.3054,8.8024
1270,3/19/2018,8.8968,1987999,8.9282,8.9282,8.6453
1269,3/20/2018,8.8339,1145610,8.9282,9.1168,8.771
1268,3/21/2018,8.8968,1009484,8.771,9.1797,8.771
1267,3/22/2018,8.6767,1414131,8.771,8.9911,8.5352
1266,3/23/2018,8.7396,1473217,8.7081,8.9911,8.6138
1265,3/26/2018,8.771,946574,8.8653,8.8968,8.6453
1264,3/27/2018,8.5509,1392009,8.8339,8.8653,8.5195
1263,3/28/2018,8.4881,1289488,8.5824,8.8653,8.4566
1262,3/29/2018,8.8339,1431490,8.5509,8.9596,8.5509
1261,4/2/2018,8.8968,1864073,8.771,9.1797,8.771
1260,4/3/2018,9.5884,2412396,8.9282,9.6355,8.9282
1259,4/4/2018,9.6827,2902555,9.4312,9.9342,9.3054
1258,4/5/2018,10.28,2892070,9.8084,10.3114,9.6512
1257,4/6/2018,10.3429,2308735,10.1857,10.5629,10.1228
1256,4/9/2018,10.3429,1424063,10.4372,10.5944,10.3429
1255,4/10/2018,10.5629,1581814,10.4372,10.6887,10.3743
1254,4/11/2018,10.5001,972681,10.5001,10.6887,10.4686
1253,4/12/2018,10.3743,896474,10.5315,10.6258,10.3114
1252,4/13/2018,10.6572,1090795,10.4057,10.6887,10.2486
1251,4/16/2018,10.783,1829704,10.783,11.0345,10.5944
1250,4/17/2018,10.9402,1546894,10.9402,11.1288,10.783
1249,4/18/2018,11.0345,1469183,11.0345,11.2231,10.8144
1248,4/19/2018,10.8459,1587507,11.0974,11.286,10.783
1247,4/20/2018,10.6887,2128508,10.9087,11.0031,10.5315
1246,4/23/2018,10.783,1200931,10.6887,11.0345,10.6258
1245,4/24/2018,10.8144,1030516,10.8773,10.8773,10.5629
1244,4/25/2018,10.8459,1210046,10.8144,10.8773,10.6258
1243,4/26/2018,10.8144,873790,10.8459,11.0031,10.7516
1242,4/27/2018,10.8144,1163028,10.8144,11.0659,10.6887
1241,4/30/2018,10.9716,1075775,10.8459,11.0188,10.783
1240,5/1/2018,10.3114,2023619,10.9402,11.0628,10.2486
1239,5/2/2018,10.3743,917226,10.3429,10.5944,10.28
1238,5/3/2018,10.4057,1474164,10.3743,10.5315,10.2171
1237,5/4/2018,10.2486,1590612,10.4057,10.5629,10.1542
1236,5/7/2018,10.8144,2531423,10.3429,10.9402,10.28
1235,5/8/2018,10.5629,4722445,11.0659,11.0659,10.3743
1234,5/9/2018,10.0914,2264534,10.5315,10.5944,9.9971
1233,5/10/2018,10.3429,1730171,10.1542,10.5944,10.1542
1232,5/11/2018,10.2486,1084570,10.3743,10.4372,10.1228
1231,5/14/2018,10.3114,971819,10.28,10.4686,10.28
1230,5/15/2018,10.4057,920073,10.3114,10.5001,10.2486
1229,5/16/2018,10.4372,792752,10.3743,10.5315,10.3146
1228,5/17/2018,10.4372,853222,10.5001,10.6887,10.28
1227,5/18/2018,10.1228,1468975,10.4372,10.5001,10.0285
1226,5/21/2018,10.0914,1401689,10.1228,10.2171,9.9656
1225,5/22/2018,9.8084,1658532,10.1228,10.1857,9.777
1224,5/23/2018,9.5569,1599097,9.8084,9.887,9.4941
1223,5/24/2018,9.5884,2143131,9.5569,9.7456,9.4626
1222,5/25/2018,9.4626,1435363,9.5884,9.7613,9.3683
1221,5/29/2018,9.0854,2353846,9.4312,9.4312,9.0225
1220,5/30/2018,9.3369,1317563,9.1168,9.3997,9.0539
1219,5/31/2018,9.3054,1007856,9.3369,9.3997,9.2111
1218,6/1/2018,9.3054,927492,9.3369,9.3997,9.1797
1217,6/4/2018,9.1483,1409367,9.274,9.3683,9.0539
1216,6/5/2018,9.274,1337644,9.1483,9.4155,9.0854
1215,6/6/2018,9.2426,1399717,9.2426,9.274,9.0854
1214,6/7/2018,9.2111,1246459,9.2426,9.3526,9.1168
1213,6/8/2018,9.0854,1363914,9.1168,9.164,8.9565
1212,6/11/2018,9.3997,1593227,9.0854,9.5098,9.0854
1211,6/12/2018,9.8399,1594722,9.3997,9.8713,9.3054
1210,6/13/2018,9.7141,1044211,10.0285,10.0285,9.667
1209,6/14/2018,9.9027,1296778,9.7141,9.9342,9.6512
1208,6/15/2018,9.8084,1449920,9.9027,9.9342,9.6984
1207,6/18/2018,10.0599,1406415,9.777,10.1228,9.7456
1206,6/19/2018,10.2171,982858,9.9971,10.2171,9.8556
1205,6/20/2018,10.4372,1601811,10.3429,10.5158,10.0599
1204,6/21/2018,10.8144,2402827,10.6258,11.0345,10.5001
1203,6/22/2018,10.4372,2293777,10.8459,10.9402,10.3429
1202,6/25/2018,10.3743,1446801,10.4372,10.5001,10.1857
1201,6/26/2018,9.9656,2194453,10.3743,10.3995,9.9027
1200,6/27/2018,9.8084,1330029,9.9656,10.2486,9.7456
1199,6/28/2018,10.1542,1088804,9.8399,10.1857,9.8399
1198,6/29/2018,9.9971,998843,10.1857,10.1857,9.9342
1197,7/2/2018,9.9027,1158814,9.9656,9.9971,9.777
1196,7/3/2018,9.9656,729271,10.0285,10.0285,9.7927
1195,7/5/2018,10.5629,1622161,10.0599,10.5944,10.0599
1194,7/6/2018,10.8773,1729495,10.5315,10.9716,10.4875
1193,7/9/2018,10.783,1492809,10.9087,11.0659,10.6572
1192,7/10/2018,10.9087,896837,10.8773,10.9402,10.6887
1191,7/11/2018,10.9402,1720502,10.9087,11.2231,10.7547
1190,7/12/2018,10.6887,1898759,10.9402,11.0659,10.6258
1189,7/13/2018,10.7201,1442776,10.7201,10.783,10.39
1188,7/16/2018,10.5001,1269857,10.783,10.8144,10.3743
1187,7/17/2018,10.5944,1042812,10.5315,10.7516,10.4057
1186,7/18/2018,10.28,1443021,10.4686,10.5598,10.1228
1185,7/19/2018,10.3429,1613533,10.2171,10.5315,9.9027
1184,7/20/2018,10.0285,1306248,10.3114,10.3429,9.9971
1183,7/23/2018,9.777,2479502,9.9656,10.0599,9.5884
1182,7/24/2018,9.7456,1607219,9.7456,9.8713,9.6198
1181,7/25/2018,9.5884,1412153,9.777,9.8556,9.5569
1180,7/26/2018,9.8713,1278540,9.6198,10.0128,9.5884
1179,7/27/2018,9.8713,1091587,9.9027,10.0285,9.6619
1178,7/30/2018,9.6512,1158319,9.777,9.8084,9.5884
1177,7/31/2018,10.2486,3673080,9.7141,10.5629,9.7141
1176,8/1/2018,10.0914,4306521,10.5001,10.5598,9.7456
1175,8/2/2018,10.4057,3211002,9.9656,10.5944,9.8399
1174,8/3/2018,10.783,3052897,10.4372,11.0031,10.4372
1173,8/6/2018,10.8773,2086100,10.783,11.1288,10.6572
1172,8/7/2018,10.8144,2165583,10.9402,11.286,10.783
1171,8/8/2018,11.0031,2554116,10.783,11.0816,10.6887
1170,8/9/2018,10.6258,4497030,11.0345,11.5375,10.5001
1169,8/10/2018,10.9716,1852511,10.5944,11.0031,10.4057
1168,8/13/2018,10.9716,1301809,10.9087,11.1445,10.8459
1167,8/14/2018,11.0031,1820944,11.0345,11.1917,10.8616
1166,8/15/2018,11.1288,2298109,10.9716,11.2388,10.8773
1165,8/16/2018,11.3803,3841545,10.8773,11.6004,10.8144
1164,8/17/2018,11.5375,1956967,11.3489,11.8204,11.3017
1163,8/20/2018,11.6632,1723146,11.6004,11.7575,11.3803
1162,8/21/2018,11.8519,1510819,11.6947,12.1505,11.6947
1161,8/22/2018,11.9462,1620985,11.8519,12.292,11.7575
1160,8/23/2018,12.0719,1089163,11.9462,12.1034,11.6381
1159,8/24/2018,12.0405,1301001,12.0405,12.1977,11.9462
1158,8/27/2018,11.7575,1486326,12.0405,12.0895,11.7575
1157,8/28/2018,12.0405,1199000,11.7575,12.0719,11.6318
1156,8/29/2018,11.9147,903796,12.009,12.1034,11.9147
1155,8/30/2018,11.8204,793749,11.8519,11.9462,11.7261
1154,8/31/2018,11.9776,1256457,11.789,12.009,11.6318
1153,9/4/2018,12.1034,1709250,11.9776,12.1662,11.8833
1152,9/5/2018,12.1348,4048150,12.0719,12.8579,11.7387
1151,9/6/2018,12.4177,2160495,12.2291,12.5749,12.1034
1150,9/7/2018,12.512,2437924,12.2605,12.7007,12.2291
1149,9/10/2018,12.512,1501979,12.5435,12.6692,12.2605
1148,9/11/2018,12.4492,1451162,12.5749,12.6378,12.2291
1147,9/12/2018,12.6064,1081013,12.3863,12.6692,12.3234
1146,9/13/2018,12.6378,736541,12.6064,12.6692,12.4492
1145,9/14/2018,12.4492,5181657,13.2037,13.3923,12.3863
1144,9/17/2018,12.5435,2302798,12.4177,12.6064,12.0405
1143,9/18/2018,12.5749,1733624,12.512,12.9836,12.3863
1142,9/19/2018,12.9836,2636788,12.7007,13.015,12.5435
1141,9/20/2018,13.0465,1396287,13.1722,13.1722,12.9176
1140,9/21/2018,13.4237,3217449,13.0779,13.4866,13.015
1139,9/24/2018,12.8264,2174955,12.512,13.015,12.3863
1138,9/25/2018,12.512,2288929,12.8264,12.8264,12.2291
1137,9/26/2018,12.6692,1549040,12.4806,12.795,12.4177
1136,9/27/2018,12.8579,1573390,12.6378,12.9522,12.6064
1135,9/28/2018,12.8893,1826976,12.8264,12.9522,12.7007
1134,10/1/2018,12.4869,1937457,12.9144,12.9521,12.4177
1133,10/2/2018,12.424,2189998,12.4492,12.6692,12.2794
1132,10/3/2018,12.6315,1854768,12.4492,12.7447,12.3297
1131,10/4/2018,12.5561,1377611,12.5498,12.7321,12.4083
1130,10/5/2018,12.3863,1566458,12.5749,12.6441,12.248
1129,10/8/2018,12.3234,1567200,12.2794,12.4869,12.0531
1128,10/9/2018,12.3297,998156,12.3423,12.4806,12.2857
1127,10/10/2018,11.789,1748119,12.3549,12.5309,11.7607
1126,10/11/2018,11.5752,1515103,11.6632,11.8456,11.5689
1125,10/12/2018,11.8581,2051352,11.7198,11.921,11.6314
1124,10/15/2018,12.1159,1577282,11.8456,12.1474,11.7135
1123,10/16/2018,12.6692,2450838,12.204,12.6755,12.1788
1122,10/17/2018,12.4555,1676035,12.5749,12.7635,12.4052
1121,10/18/2018,12.3486,1609103,12.3549,12.5435,12.2253
1120,10/19/2018,12.4555,1527949,12.4303,12.8013,12.3549
1119,10/22/2018,12.4492,1925800,12.5246,12.7384,12.4303
1118,10/23/2018,12.3863,1180556,12.2857,12.424,12.1285
1117,10/24/2018,11.2105,3652559,12.2354,12.2857,11.2105
1116,10/25/2018,11.7638,2243089,11.3111,11.8267,11.2671
1115,10/26/2018,11.2105,2581610,11.6129,11.6318,10.9528
1114,10/29/2018,11.7701,1544524,11.3614,11.9273,11.3552
1113,10/30/2018,12.0971,1728567,11.745,12.0971,11.7387
1112,10/31/2018,12.1096,1240547,12.3234,12.3423,11.9965
1111,11/1/2018,12.0971,1292136,12.1096,12.1411,11.8204
1110,11/2/2018,11.9462,1429436,12.1662,12.4995,11.7198
1109,11/5/2018,12.0593,1518613,11.9965,12.0939,11.9336
1108,11/6/2018,11.5815,1846143,11.9902,12.0782,11.5658
1107,11/7/2018,11.5563,3515947,11.6318,11.6318,11.2428
1106,11/8/2018,11.3992,1606646,11.5878,11.8946,11.3237
1105,11/9/2018,9.8462,6799918,10.9402,11.2168,9.4124
1104,11/12/2018,9.5506,2400123,9.8776,9.9719,9.5444
1103,11/13/2018,9.7707,2064670,9.4941,9.8336,9.4941
1102,11/14/2018,9.8587,1712543,9.7959,9.9971,9.777
1101,11/15/2018,9.2677,2166009,9.7456,9.7531,9.2677
1100,11/16/2018,8.8339,2505204,9.2111,9.274,8.7962
1099,11/19/2018,8.4818,2973542,8.8339,8.9911,8.2963
1098,11/20/2018,8.356,3077306,8.312,8.6201,8.1988
1097,11/21/2018,8.7647,1631884,8.4378,8.9597,8.4126
1096,11/23/2018,8.727,859239,8.7081,8.8417,8.4378
1095,11/26/2018,8.903,1754471,8.8024,8.9533,8.6767
1094,11/27/2018,8.4566,1755381,8.8842,8.8968,8.4503
1093,11/28/2018,8.7018,1406394,8.4566,8.7459,8.4252
1092,11/29/2018,8.7773,1060577,8.6453,8.9596,8.6391
1091,11/30/2018,8.5824,1445132,8.815,8.8842,8.4661
1090,12/3/2018,8.9408,1995803,8.7081,9.1105,8.5509
1089,12/4/2018,8.9659,1413619,8.8968,9.1608,8.8653
1088,12/6/2018,9.1986,1708202,8.8653,9.2174,8.7584
1087,12/7/2018,8.9722,980015,9.0854,9.2394,8.8842
1086,12/10/2018,8.9911,1196455,8.9533,9.0854,8.6012
1085,12/11/2018,9.5066,2025431,9.1105,9.5758,9.1105
1084,12/12/2018,9.6009,1807885,9.5947,9.7078,9.4626
1083,12/13/2018,9.3432,1086654,9.6387,9.6827,9.186
1082,12/14/2018,9.1231,777736,9.2489,9.4186,9.0854
1081,12/17/2018,8.8465,1022368,9.098,9.2992,8.8024
1080,12/18/2018,8.7773,1203534,8.9219,9.0854,8.6201
1079,12/19/2018,8.4063,1354011,8.7773,8.8465,8.3497
1078,12/20/2018,8.1611,1494036,8.4126,8.6138,7.9599
1077,12/21/2018,7.7587,1653291,8.2177,8.2994,7.7367
1076,12/24/2018,7.7084,861376,7.721,7.8845,7.5827
1075,12/26/2018,7.9725,1574126,7.765,8.0228,7.5055
1074,12/27/2018,7.6707,1777032,7.8153,7.861,7.3312
1073,12/28/2018,7.809,1668064,7.7021,7.9536,7.5575
1072,12/31/2018,7.721,1246791,7.8593,7.9976,7.4872
1071,1/2/2019,8.1045,1374904,7.5512,8.224,7.4821
1070,1/3/2019,8.2114,1392380,8.0479,8.5132,7.9411
1069,1/4/2019,8.5132,1025014,8.312,8.6075,8.1863
1068,1/7/2019,8.8779,1118725,8.5195,8.9659,8.4063
1067,1/8/2019,9.1608,1122692,8.9345,9.2426,8.859
1066,1/9/2019,8.771,1443515,9.2677,9.274,8.7333
1065,1/10/2019,8.6327,976475,8.6767,8.7522,8.4566
1064,1/11/2019,8.8213,578621,8.6515,8.8496,8.5572
1063,1/14/2019,8.8842,1414193,8.7899,8.9659,8.6772
1062,1/15/2019,8.9974,646623,8.9156,9.0854,8.7804
1061,1/16/2019,8.8653,959573,8.9848,9.1765,8.8276
1060,1/17/2019,8.8716,828322,8.859,9.0917,8.859
1059,1/18/2019,9.0917,953778,8.903,9.1545,8.903
1058,1/22/2019,8.4944,1595190,8.8087,8.8213,8.4252
1057,1/23/2019,8.6704,1480610,8.5447,9.0539,8.5316
1056,1/24/2019,8.9596,593352,8.683,8.9722,8.6396
1055,1/25/2019,8.8087,772634,9.0477,9.1168,8.7521
1054,1/28/2019,8.8087,688968,8.7836,8.9093,8.727
1053,1/29/2019,8.9219,620682,8.8402,9.0036,8.8024
1052,1/30/2019,8.8779,545961,9.0225,9.0225,8.7647
1051,1/31/2019,9.2111,905814,8.9156,9.2363,8.908
1050,2/1/2019,8.9219,1268922,9.1294,9.1294,8.7773
1049,2/4/2019,9.0225,858771,8.9093,9.0917,8.815
1048,2/5/2019,8.8465,1184116,9.0225,9.1734,8.7333
1047,2/6/2019,8.6704,1019487,8.7962,8.8622,8.6453
1046,2/7/2019,8.3749,1494876,8.595,8.6453,8.312
1045,2/8/2019,8.6264,634343,8.3497,8.639,8.3497
1044,2/11/2019,8.2806,1696337,8.639,8.6704,8.158
1043,2/12/2019,8.3372,2302373,8.2994,8.4,8.0605
1042,2/13/2019,8.4944,1515272,8.3623,8.4944,8.2659
1041,2/14/2019,8.5824,1173549,8.4503,8.8024,8.4
1040,2/15/2019,8.6704,1017288,8.6327,8.8898,8.5824
1039,2/19/2019,8.2994,2047728,8.6264,8.7144,8.2869
1038,2/20/2019,8.595,1771641,8.3749,8.727,8.3313
1037,2/21/2019,8.6138,733002,8.5824,8.7333,8.5321
1036,2/22/2019,8.7207,1002034,8.7018,9.0036,8.6515
1035,2/25/2019,8.5761,1358916,8.815,8.903,8.5761
1034,2/26/2019,8.5258,1942206,8.5761,8.6704,8.224
1033,2/27/2019,8.7207,1387683,8.5195,8.8339,8.4629
1032,2/28/2019,8.8213,2150656,8.7521,9.0414,8.727
1031,3/1/2019,10.0599,10024480,9.8462,10.3743,9.5569
1030,3/4/2019,9.7456,3452483,10.1291,10.1542,9.4689
1029,3/5/2019,9.821,2112525,9.8399,9.9908,9.5884
1028,3/6/2019,9.5129,1570923,9.8273,9.9017,9.4752
1027,3/7/2019,9.3054,1148968,9.5129,9.5506,9.23
1026,3/8/2019,9.2551,867329,9.1168,9.2677,9.0288
1025,3/11/2019,9.2111,1304130,9.2866,9.4563,9.1483
1024,3/12/2019,9.0665,1016563,9.2551,9.2677,9.0351
1023,3/13/2019,9.0728,1283101,9.0225,9.274,8.9722
1022,3/14/2019,9.1042,1091656,9.1105,9.186,8.8968
1021,3/15/2019,9.1168,1761242,9.098,9.2646,9.0665
1020,3/18/2019,9.4312,3239166,9.098,9.45,9.0414
1019,3/19/2019,9.274,1101545,9.5003,9.5758,9.1923
1018,3/20/2019,9.406,1275923,9.2489,9.5255,9.2363
1017,3/21/2019,9.6953,1561961,9.3997,9.8021,9.3997
1016,3/22/2019,9.4689,1135873,9.6512,9.7393,9.4563
1015,3/25/2019,9.6198,1351714,9.4563,9.8053,9.4375
1014,3/26/2019,9.3935,1714167,9.7267,9.7833,9.2426
1013,3/27/2019,9.3306,1274400,9.3872,9.4752,9.1671
1012,3/28/2019,9.2866,1250655,9.3054,9.3997,9.186
1011,3/29/2019,9.3369,751136,9.3117,9.3997,9.2489
1010,4/1/2019,9.4249,996748,9.3997,9.5192,9.3306
1009,4/2/2019,9.2929,1189627,9.4312,9.4312,9.1923
1008,4/3/2019,9.186,1167250,9.3369,9.3809,9.1347
1007,4/4/2019,9.4375,1672695,9.2426,9.45,9.1986
1006,4/5/2019,9.4186,986999,9.4375,9.5066,9.3117
1005,4/8/2019,10.2548,3619044,9.6512,10.5629,9.6324
1004,4/9/2019,10.1542,1157853,10.1228,10.3051,10.0033
1003,4/10/2019,10.1542,927814,10.1605,10.2108,10.0411
1002,4/11/2019,10.1354,924927,10.148,10.2611,10.0662
1001,4/12/2019,10.3303,1468519,10.0599,10.348,10.0033
1000,4/15/2019,10.3743,1790350,10.3366,10.4183,10.0914
999,4/16/2019,10.4309,1679098,10.3743,10.5001,10.2234
998,4/17/2019,10.4309,2051786,10.4246,10.7295,10.28
997,4/18/2019,10.0914,1182703,10.4246,10.4246,10.0222
996,4/22/2019,9.5947,2322660,10.0285,10.0285,9.5506
995,4/23/2019,9.5884,1834367,9.6072,9.6324,9.3496
994,4/24/2019,9.7078,1278065,9.6009,9.7833,9.4815
993,4/25/2019,9.6198,1278760,9.7078,9.7707,9.4689
992,4/26/2019,9.6827,1177384,9.6764,9.8399,9.6324
991,4/29/2019,9.7456,2582931,9.9719,10.0348,9.6072
990,4/30/2019,9.5318,1663659,9.689,9.7015,9.3557
989,5/1/2019,9.2489,1883721,9.5255,9.6198,9.2426
988,5/2/2019,9.2426,1042916,9.2363,9.3054,9.0099
987,5/3/2019,9.1734,1773354,9.3495,9.406,9.1042
986,5/6/2019,9.3495,1551869,9.0477,9.4312,8.9911
985,5/7/2019,9.4123,1546065,9.3557,9.5695,9.318
